youtube_id,sentiment,sentiment_score,sentiment_magnitude
LCW1n0h7H6k,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Manipur: The Telegraph Calls It \u2018Crocodile Tears\u2019 As PM Modi Breaks Silence | Indian Media"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
wYGTDwf0n3o,"{""documentSentiment"": {""magnitude"": 0.7, ""score"": -0.3}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Did Women's Body Know About Manipur Viral Video?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""NCW Chief Says Govt Didn\u2019t Respond to Complaints"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.7, ""score"": -0.7}}]}",-0.3,0.7
J4UbpYMKa5U,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Narendra Modi's 38-Party NDA Alliance is Cosmetic and Timed to Create Confusion | Karan Thapar"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
G8ju9Ks8Bqk,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": -0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Bhim Army Protest At Jantar Mantar Against The Attack On Chief Chandrashekhar Azad"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": -0.2}}]}",-0.2,0.2
aBRHEmT_bjE,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Over Manipur & Jodhpur Rape Cases, Congress backed NSUI Stages Protest Against BJP-RSS-ABVP"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
1JyOLHiYusE,"{""documentSentiment"": {""magnitude"": 0.7, ""score"": -0.7}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""People Whose Houses Were Demolished Are The Worst Victims of Delhi Floods | G20 Demolition"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.7, ""score"": -0.7}}]}",-0.7,0.7
R8r3pUy01vw,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Madhya Pradesh: Months After Custodial Death Of Muslim Men, Family Still Waiting For Justice"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
-EL7ZX86kZ8,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Manipur Girls Paraded Naked, Mahila Congress Holds Protest | Netta D\u2019Souza Interview"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
OYbjaZ0Zuzk,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Kuki Women Being Paraded Naked, Molested is Indefensible, I Strongly Condemn It\u2014Voices From Manipur"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
hAnYK8qWZo0,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""From Opium Wars to Opioid Crisis, Amitav Ghosh Tells Us How the Poppy Made and Unmade West and East"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
K7EdTSRHQcI,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Minor Girl Raped in Jodhpur; Accused Linked to ABVP, says Administration"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
-2ZsSqWRZIw,"{""documentSentiment"": {""magnitude"": 0.5, ""score"": -0.5}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""'No Water For 5 Days After Floods': Delhi Citizens Blame Jal Board, Govt For Water Cut"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.5, ""score"": -0.5}}]}",-0.5,0.5
aJg-DqQgOz8,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Uttar Pradesh, Jammu and Kashmir Lead the Country in Gun Licences"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
NZuAJSal-Mg,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Truth of Delhi's Relief Camps: \""We Are Surviving Only on Rice\"" | Arvind Kejriwal | Ground Report"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
oUx270lS5Xc,"{""documentSentiment"": {""magnitude"": 0.7, ""score"": -0.7}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""PM Modi Has Failed Manipur Constitutionally, Politically, Morally Says BJP\u2019s Former Mizoram VP"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.7, ""score"": -0.7}}]}",-0.7,0.7
J9-RRnDRSr8,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Uniform 28% GST On Online Gaming: Industry Experts in Distress | Online Gamers"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
GtjpRZzY_80,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""The New Poster Boy for Hindutva : Anti-Muslim Statements Made by Himanta Biswa Sarma"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
VYmUnx4K4oY,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""India\u2019s First Ever \u2018Delayed Census\u2019 And Its Impact On The Country"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
MMEK8T0u5nQ,"{""documentSentiment"": {""magnitude"": 0.3, ""score"": 0.3}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Rahul Gandhi Invites Women Farmers Home, Honours Them | Arfa Khanum"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.3, ""score"": 0.3}}]}",0.3,0.3
PH6T0hpY7sw,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Not Muslims, But Modi's Communalism Responsible for Rising Inflation | Himanta Biswa Sarma | Miya"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
6X79V8OsM3M,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""After Dalit Student's Death By Suicide, Caste Discrimination at IITs in the Spotlight"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
dKAJy0xF6Hk,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""'No One Reached Out To Help Us': People of Bela Estate Spend Night in Fear | Delhi Floods"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
YYUOBTqkHkM,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""'We Give PM Modi 10 Days to Come to Manipur to Help Resolve the Conflict, It Is His Duty to Do So'"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
iSDeXMxw47g,"{""documentSentiment"": {""magnitude"": 0.6, ""score"": -0.6}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Three Held for Beating Up Muslim Man, Forcing Him to Chant 'Jai Shri Ram'"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.6, ""score"": -0.6}}]}",-0.6,0.6
dMiydizMjEQ,"{""documentSentiment"": {""magnitude"": 0.3, ""score"": 0.3}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Kukis Are Leading A \""Grim And Hopeless\"" Life: Voices From Manipur"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.3, ""score"": 0.3}}]}",0.3,0.3
5i-5DFeT5Io,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Exclusive: In Past 7 Years, Biren Singh Govt Has Issued Highest Number of Gun Licences in Northeast"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": 0.2}}]}",0.2,0.2
E6qs8wmwtsg,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Congress' Alok Sharma Exposes Godi Media Anchors | Arfa Khanum | Congress | Arfa Khanum"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
ml2siyrdqZI,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Delhi Floods: Civil Lines Submerged As Yamuna Water Enters Residential Areas | Ground Report"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
vc1U_tETyhY,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Has Narendra Modi Transformed India\u2019s Relationship With France?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""| Karan Thapar Live"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": 0.2}}]}",0,0.2
VLnn_tquxT0,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Ground Report: From Yamuna Bazar to Red Fort, Delhi Drowns Under Water"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
0Qxy5cWwc_k,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Is the Erratic Weather Eating Into India\u2019s Food Security ?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""| Flood | North India Rain"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0,0.2
8N7A7iUpk3g,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Umar Khalid Bail Hearing Adjourned: 5 Lapses in Police's 'Delhi Riots Conspiracy Case'"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
E8LWnG3Udog,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Haridwar: Kanwad Vandalise Car, Beat Up Man, Two Arrested"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
JPr_t4efMEk,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Bengal Panchayat Election 2023: Clean Sweep For TMC, Defeat For BJP Amidst Violence During Polls"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
8rPhrLFO57I,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Supreme Court Comes Down Heavily on Modi Govt, Did Amit Shah Warn SC?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""| ED Case"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": 0.2}}]}",0.1,0.2
fjj31gaQoOM,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""From Himachal To Delhi, Who is Responsible For Devastation Due To Rain?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
VwzA-PrNf24,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Data Protection Bill 2022 To Be Introduced in the Upcoming Monsoon Session"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
YF54xNKjO0U,"{""documentSentiment"": {""magnitude"": 0.8, ""score"": -0.4}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Game Over For Brij Bhushan?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""Police Chargesheet Has Shocking Allegations By Female Wrestlers |Express"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.7, ""score"": -0.7}}]}",-0.4,0.8
NO2VHyFQnfE,"{""documentSentiment"": {""magnitude"": 0.5, ""score"": -0.5}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Varanasi: SP Worker Who Hired Bouncers To Sell Tomatoes Booked, Vendor Arrested"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.5, ""score"": -0.5}}]}",-0.5,0.5
5y7WkySDHR0,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": -0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Fact Check | PM Modi Says India Has The Fastest Growing Economy, But Is It True?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": -0.2}}]}",-0.2,0.2
Kf2InEEEWnA,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Modi and the UCC: The BJP's Political Calculation is to Keep the Media Focus on Muslims"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
ipicAF2rONw,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Kajol Trolled Over \u2018Uneducated Politician\u2019 Remark, Netizens Called Her \u2018School Dropout\u2019 | IT Cell"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
1bLHRTetQf0,"{""documentSentiment"": {""magnitude"": 0.4, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""NCP MLAs Got \u20b9100 Crore?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.3, ""score"": -0.3}}, {""text"": {""content"": ""'Not Ajit, but Sharad Pawar Is The Real Leader': Sonia Doohan"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",-0.1,0.4
wQ9xpGnIRcI,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""The Myth of Modi is Collapsing, Oppn Will Get Clear Majority in 2024: Harish Rawat | Arfa"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
RBDgC-BQWwo,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""With Separate Administration Kukis, Meiteis Can Live as Loving Neighbours\u2014& In TIme Forget, Forgive"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
ENuVfRDAMF4,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""NDA Partners Oppose BJP\u2019s Push for Uniform Civil Code | Modi Government | BJP Alliance | North East"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
-rIunEoT2IQ,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Has Radio Been Used As a Political Tool in the Indian Subcontinent | Isabel Huacuja Alonso"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
fjz7AqktDQI,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Maharashtra: Christian School Principal Assaulted By Bajrang Dal Group Over Religious Prayer"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
dKuzHAuTCMk,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Literature is the Primary Source of Our Changing Consciousness: Tamil Author Ponneelan"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": 0.2}}]}",0.2,0.2
k3ScI7WU65c,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""The Ever Contentious UCC Regains Attention with PMs Statement."", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""Here's More About It"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",0,0.2
UHidGK76Ndg,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Is BJP Scared To Contest Elections in Maharashtra?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""Municipal Polls Delayed For 3 Years"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0.1
6dtxtTO4alE,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Did Modi Govt Fulfill The Promises it Made 9 Years Ago?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""| Delhi People on Unemployment & Curruption"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
01TKiMKv_ew,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Modi Has Betrayed Oath of Office; Hindus Must Speak out Against Treatment of Muslims in Modi\u2019s India"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
yCJxqOzeo1I,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Tejashwi Yadav Under Scanner Of Narendra Modi's CBI-ED  | Modi Government | Rashtriya Janta Dal"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
z-AZBVmLsAY,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Khalistan Freedom Rally: Safety of Indian Diplomats Compromised"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
OB9X1gwPYQY,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""DU Students Releases 'FYUP Ka Report Card', Also Holds Protest Against NEP | Ground Report"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
DR0vqg59VLw,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""MP: Man Who Urinated on Adivasi Youth Arrested, Has Connections With BJP"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
pJmcej5bZh4,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Manipur Violence: Heartbroken, Distrustful & Apprehensive, Those Displaced Have No Place to Go- PT 6"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
pdNeR_X1HZA,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Explained | France Violence: All You Need to Know | France Riots"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
kd3eYGXTJ3A,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": -0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""UCC is BJP's Tool for Polarisation, Even Golwalkar Was Against It  | Kapil Sibal | Arfa Khanum"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": -0.2}}]}",-0.2,0.2
