youtube_id,title,description,published_at,channel_youtube_id
ChWyXczv0Z0,"CM Pema Khandu felicitates alumni of Itanagar's lone College, urges them to inspire young generation","The first-ever Alumni Meet cum Felicitation program was held at Dera Natung Government College in Itanagar. Over 150 esteemed alumni from across the state, including MLAs, bureaucrats, technocrats, officers, entrepreneurs, and sportspersons, attended the momentous occasion. Chief Minister of Arunachal Pradesh, Pema Khandu, graced the event as the Chief Guest, with Tamme Phassang, Mayor of Itanagar Municipal Corporation, as the guest of honor.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-08-05T15:22:22Z,UCg1nNKwJIeVUhxbtmqfVmgg
-OUoXHrE3Tw,"Assam: Farmer's one bigha land yields Rs 2.5 lakh, reveals Minister Pijush Hazarika","Minister Pijush Hazarika on August 4 reaffirmed the government's dedication to the well-being of farmers in the state, underscoring the success of the tubewell project aimed at providing water access to the public. As part of this initiative, the irrigation department has commenced work on 140 tubewells in Jagiroad constituency, each covering about 30 bighas of land.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-08-05T13:12:22Z,UCg1nNKwJIeVUhxbtmqfVmgg
znyvt2f2dWY,"Raghav movie is based on the stories of our theatre days, Jatin Bora","From school punishment to the journey of acting life, Assam actor cum director Jatin Bora revealed some unknown stories about life. 

""Upcoming movie Raghav  is based on the stories I gathered from the acting career and outlines the many fun and real stories  from my theatre days"", says the actor.
https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-08-05T12:40:21Z,UCg1nNKwJIeVUhxbtmqfVmgg
jgA59pLbhqY,LIVE || Rajnath Singh addressing the opening ceremony of 132nd Edition of Durand Cup in Assam,Rajnath Singh addressing the opening ceremony of 132nd Edition of Durand Cup in Assam,2023-08-05T09:03:33Z,UCg1nNKwJIeVUhxbtmqfVmgg
I_ufpNn_cgI,Assam: Rhino wanders into Silghat village,"Rhino from Kaziranga spotted roaming in Assam's Kaliabor's.
Rhino was found near Silghat's Rabarbari road, seeking shelter near the Silghat block forest officer's office.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-08-05T05:27:07Z,UCg1nNKwJIeVUhxbtmqfVmgg
e4vog46xnyI,Assam and Meghalaya Chief Ministers to hold joint visit to border areas for resolution of disputes,"#assam  #meghalaya  #conradsangma  #himantabiswasarma  #borderdisputes 

Chief Minister of Meghalaya, Conrad Sangma, announced on August 4 that he will undertake a joint visit to the interstate border area with his Assam counterpart, Himanta Biswa Sarma, after the Independence Day celebrations. This move comes as part of confidence-building measures to ease tensions between the two states.





https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-08-04T15:06:42Z,UCg1nNKwJIeVUhxbtmqfVmgg
jtiLJSbImHg,"Celebrities in Frame: From childhood memories to on-screen struggle, Jatin Bora speaks out his heart","#jatinbora  #raghav  #assamesecinema 

Stay tuned with IndiaTodayNE for this up and close conversation with Assam's action-hero Jatin Bora.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-08-04T12:35:24Z,UCg1nNKwJIeVUhxbtmqfVmgg
8eFXF9kHi6o,Wild elephant menace in Assam: Houses demolished as forest department fails to safeguard villagers,"#Watch: Wild elephant menace in Assam: Houses demolished as forest department fails to safeguard villagers

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-08-04T10:02:32Z,UCg1nNKwJIeVUhxbtmqfVmgg
jOi3XSxvIqc,"Arunachal capital faces flooded highways, load shedding, water woes; Mayor calls for solutions","The capital city of Arunachal Pradesh, Itanagar, is grappling with a severe crisis as flooded highways, frequent load shedding, and disrupted water supply have left residents facing numerous hardships. Mayor Tamme Phassang chaired a vital meeting with key officials, including the Deputy Commissioner, highway engineers, SP, and other bureaucrats to address the pressing issues.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-08-03T16:02:59Z,UCg1nNKwJIeVUhxbtmqfVmgg
zO2xj33Mrww,Meet Assam's Rituparna whose unapologetic truth decodes society's perspective on Women's body,"#watch #exclusive #rituparna #queer #lgbtq #assam #manipur 

Women's bodies have been always used as a weapon of war. Any conflict happens, only women and children, they suffer most. All the slang words which have sexual connotations are about women's bodies. It boils you and it is happening all over the world.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-08-03T12:59:22Z,UCg1nNKwJIeVUhxbtmqfVmgg
POmWGPU9-p4,Live|| Assam CM Himanta Biswa Sarma live from Janata Bhawan,Live|| Assam CM Himanta Biswa Sarma live from Janata Bhawan,2023-08-02T19:49:31Z,UCg1nNKwJIeVUhxbtmqfVmgg
5_n8oJ4DnRM,Assam: Central government's multi-crore Jal Jeevan Mission scheme sink underwater in Dhubri,"Public Health Engineering (PHE) officials' incompetence caused crores of rupees to float aimlessly in the Brahmaputra river at Kushbari under Naskara gaon panchayat in the South Salmara constituency of Dhubri district.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-08-02T11:31:54Z,UCg1nNKwJIeVUhxbtmqfVmgg
wDS4iWV58zQ,LIVE: Assam CM Himanta Biswa Sarma live from Janata Bhawan,LIVE: Assam CM Himanta Biswa Sarma live from Janata Bhawan,2023-08-02T07:06:48Z,UCg1nNKwJIeVUhxbtmqfVmgg
ApmQzw-ki1g,Assam: Specially-abled youth in Gohpur overcomes challenges by selling ice cream,"Assam: Specially-abled youth in Gohpur overcomes challenges by selling ice cream

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-08-02T05:57:41Z,UCg1nNKwJIeVUhxbtmqfVmgg
VlmUlRDUOKo,Manipur: Locals protest in Imphal over government's failure to locate whereabouts of two minors.,"#manipur #manipuronfire #manipurburning #manipurisburning #manipurcrisis #imphal 

Demanding to find out the whereabouts of two children that have been missing since July, Apunba Tenbang Lup, Patsoi Assembly Constituency staged a protest rally on August 1 in Imphal. The rally was joined by a large number of people mostly from Patsoi Constituency and it started from Takyel Kolom under Imphal West district and proceed to Tera Bazaar which is about a 1 Km stretch. 




https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-08-01T12:36:28Z,UCg1nNKwJIeVUhxbtmqfVmgg
3bx3yJnity8,India Today NE reaches out to the citizens of Guwahati on the occasion of World Lung Cancer Day.,"#watch #lungcancerawareness #lungcancer #lungcancerday 

On the occasion of World Lung Cancer day, India Today NE reaches out to the citizens of Guwahati asking relevant questions on the increasing rate of lung cancer cases in Northeast India and the impact of growing pollution in the city.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-08-01T12:12:48Z,UCg1nNKwJIeVUhxbtmqfVmgg
BRrwJrsIKYQ,Itanagar civic body conducts fresh survey of land for evacuated street vendors in Naharlagun,"The civic body of Itanagar surveyed an alternative land for the relocation of evacuated street vendors. 

Mayor IMC along with officials inspected potential sites at Naharlagun in regards to the relocation of displaced street vendors due to ongoing highway construction works.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-07-31T16:09:23Z,UCg1nNKwJIeVUhxbtmqfVmgg
xbGF-KAGsvw,#Watch: Man's unyielding struggle on one leg: Supporting family amidst government aid shortage.,"https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-07-31T14:46:13Z,UCg1nNKwJIeVUhxbtmqfVmgg
r5qoR_qococ,"Assam: Villagers in Chirang district build ‘bamboo dam’ to prevent land erosion, flood","The local people in the Chirag district in Assam have come up together to build an anti-erosion dam on the banks of the Nangal Bhanga river with their own hard-earned money without waiting for government aid.

It is noteworthy that in the last few months, due to the floods of the area, the roads of the area have been destroyed and educational institutions, and markets among others have been submerged in the grip of heavy erosion. 

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-07-31T13:17:09Z,UCg1nNKwJIeVUhxbtmqfVmgg
26PeiS951c0,Assam: Man dies of 'Japanese Encephalitis' in Nagaon,"#watch #assam #nagaon 

One person infected with Japanese Encephalitis in Assam's Nagaon. The man was identified as Shafiqul Islam (40), a resident of Dighaliati village. Admitted to GMCH in critical condition but reported death. Pall of gloom descends in the region following his death. Prevalence of Japanese Encephalitis increases with the arrival of monsoon in Assam. Locals alleged negligence of health department and did not take action in Dighaliati area to prevent the disease. Various organizations and individuals extend condolences to the bereaved family.



https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-07-31T12:18:05Z,UCg1nNKwJIeVUhxbtmqfVmgg
Nls8fNx9qdI,#Assam: Class 10 Student From Assam's Sivasagar Becomes DC For 1 Day Under Govt Programme,"#Assam: Class 10 Student From Assam's Sivasagar Becomes DC For 1 Day Under Govt Programme

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-07-31T09:58:53Z,UCg1nNKwJIeVUhxbtmqfVmgg
ZQ3lm9qGLbQ,Manipur: Women’s wing of Indigenous Tribal Leaders Forum demands removal of state police from Moreh,"Manipur: Women’s wing of Indigenous Tribal Leaders Forum demands removal of state police from Moreh


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-07-31T07:29:02Z,UCg1nNKwJIeVUhxbtmqfVmgg
FslzgKY96iU,Assam: Water supply pipe bursts Guwahati again,"In yet another instance of water supply infrastructure woes, a water-supply pipe burst was reported on Zoo Road in Guwahati. The incident marks yet another occurrence of the city's water infrastructure facing challenges.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-07-31T03:38:49Z,UCg1nNKwJIeVUhxbtmqfVmgg
2_BDjUpzLTM,Live II Inauguration of new of Assam Assembly building,Assam Chief Minister Himanta Biswa Sarma inaugurates new Assam Assembly building in Guwahati today.,2023-07-30T21:07:22Z,UCg1nNKwJIeVUhxbtmqfVmgg
6TONqMyPpAI,Assembly Speaker Biswajit Daimary speaks on the inauguration of Assam Legislative Assembly building.,"Assembly Speaker Biswajit Daimary speaks on the inauguration of Assam Legislative Assembly building.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-07-30T11:18:28Z,UCg1nNKwJIeVUhxbtmqfVmgg
EkvoZhCvthc,#Watch: Tourism Minister Jayanta Malla Baruah speaks on inauguration of Assam Legislative Assembly,"#Assam  #AssamLegislativeAssembly #building

Tourism Minister Jayanta Malla Baruah speaks on inauguration of Assam Legislative Assembly


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-07-30T11:07:43Z,UCg1nNKwJIeVUhxbtmqfVmgg
yxtQS2RiqHU,Congress leader Rakibul Hussain speaks on the inauguration of Assam Legislative Assembly building.,"#Assam #Congress #Leader #MLA #RakibulHussain #AssamLegislativeAssembly #building

Congress leader Rakibul Hussain speaks on the inauguration of Assam Legislative Assembly building.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-07-30T10:56:11Z,UCg1nNKwJIeVUhxbtmqfVmgg
wIj0FJwm_5Y,Agriculture Minister Atul Bora speaks on the inauguration of Assam Legislative Assembly building.,"#assam  #agriculture  #minister  #atulbora  #assamlegislativeassembly  #building 

Agriculture Minister Atul Bora speaks on the inauguration of Assam Legislative Assembly building.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-07-30T10:46:51Z,UCg1nNKwJIeVUhxbtmqfVmgg
1FXbah1Cpuw,#Watch: Finance Minister Ajanta Neog speaks on inauguration of Assam Legislative Assembly building,"#assam #himantabiswasarma #assamlegislativeassembly 
Finance Minister Ajanta Neog speaks on inauguration of Assam Legislative Assembly building



https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-07-30T09:56:16Z,UCg1nNKwJIeVUhxbtmqfVmgg
-p5TLyzNfaE,#Watch: Sikkim's BJP office inaugurated in Jorethang,"#sikkim #bjp #jorethang 

The BJP Sikkim State has established its new zonal party office in Jorethang, which will serve the karyakartas (workers) of South and West Sikkim. The inauguration of the Zonal Party Office took place in the presence of Party President D.R. Thapa, along with other party functionaries and karyakartas.  The new office is expected to facilitate and support the party's activities and operations in the region, providing a centralized space for party members to coordinate and work together effectively.





https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-07-30T08:00:12Z,UCg1nNKwJIeVUhxbtmqfVmgg
ffooTIAT3l4,"#Watch: Manipur government resumes biometric capture campaign for ""Illegal"" Myanmar immigrants.","#manipur #manipuronfire #manipurburning #manipurisburning #nbirensingh #detentioncenter 

The Manipur Government has recommenced its drive to capture biometric data of all ""illegal"" Myanmar immigrants residing within the State. The campaign is being carried out to ensure that foreign nationals don’t obtain Indian citizenship by any form of unfair means.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-07-30T03:46:44Z,UCg1nNKwJIeVUhxbtmqfVmgg
kYgM2nmYMis,Live || Assam Cm Himanta Biswa Sarma addresses media.,Live || Assam Cm Himanta Biswa Sarma addresses media.,2023-07-30T01:24:54Z,UCg1nNKwJIeVUhxbtmqfVmgg
Ak7ypipYuc4,#Watch: Arunachal kick starts mega palm oil plantation in Papum Pare district,"#arunachalpradesh #arunchal #patanjali #palmoilplantation 
Nabam Rebia MP Rajya Sabha and Agriculture minister Tage Taki on July 29 did a mega palm oil plantation at Balijan town of Papum Pare district of Arunachal.



https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-07-29T15:26:41Z,UCg1nNKwJIeVUhxbtmqfVmgg
00Wv_vWVMyQ,"Assam: Broken culvert in Kaliabor leaves road cut off, Residents appeal for repair","#assam #kaliabor #assamflood  
A culvert on the Zhaokta - Bamuni Road in Kaliabor, Nagaon, has been broken due to rising water from the Karbi Hills. The broken culvert has resulted in the road being cut off, making it challenging for people in the area to commute. Local residents are facing difficulties in accessing the other end of the road due to the damaged culvert. The situation has led to an appeal from the people to repair the culvert promptly to restore communication in the area.






https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-07-29T14:41:19Z,UCg1nNKwJIeVUhxbtmqfVmgg
